service,name,id,language,language_code,gender,age,accent,voice_type,style,sample_url,description,category
PlayHT,Nikola Conversational,s3://voice-cloning-zero-shot/9d1511f0-132e-45b8-bf77-4349a81c18c5/original/manifest.json,Serbian,,male,,serbian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Serbian+Nikola+Conversational.wav,,PlayHT
PlayHT,Nikola Narrative,s3://voice-cloning-zero-shot/dd0fed8a-7b5f-45f4-97e7-e53107e0dfc1/original/manifest.json,Serbian,,male,,serbian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Serbian+Nikola+Narrative.wav,,PlayHT
PlayHT,Nolan,s3://voice-cloning-zero-shot/e7e9514f-5ffc-4699-a958-3627151559d9/nolansaad2/manifest.json,English (US),,male,adult,british,,videos,https://peregrine-results.s3.amazonaws.com/c8PjtZ32eSYzWZDm3z.mp3,,PlayHT
PlayHT,Nolan,s3://peregrine-voices/nolan saad parrot/manifest.json,English (US),,male,adult,british,,videos,https://peregrine-samples.s3.amazonaws.com/parrot-samples/nolan.wav,,PlayHT
PlayHT,Nopparat Conversational,s3://voice-cloning-zero-shot/59933136-5aca-4f42-827f-d354649c62a2/original/manifest.json,Thai,,male,,thai,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Thai+Nopparat+Conversational.wav,,PlayHT
PlayHT,Nopparat Narrative,s3://voice-cloning-zero-shot/edd305a3-9cd2-4dd6-873f-9efc1f73aefc/original/manifest.json,Thai,,male,,thai,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Thai+Nopparat+Narrative.wav,,PlayHT
PlayHT,Nova,s3://voice-cloning-zero-shot/2a7ddfc5-d16a-423a-9441-5b13290998b8/novasaad/manifest.json,English (US),,female,adult,american,,narrative,https://peregrine-results.s3.amazonaws.com/H2u1NBpnzUYJD0pgDF.mp3,,PlayHT
PlayHT,Nova,nova,English (US),,female,adult,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/Nova.wav,,PlayHT
PlayHT,Oliver,s3://voice-cloning-zero-shot/6c9c01b7-8d38-47ae-8ce5-18a360b26cf3/oliversaad/manifest.json,English (US),,male,adult,british,,videos,https://peregrine-results.s3.amazonaws.com/qLdehPTUSon46nCgzL.mp3,,PlayHT
PlayHT,Oliver,oliver,English (US),,male,adult,british,,videos,https://peregrine-samples.s3.amazonaws.com/editor-samples/oliver.wav,,PlayHT
PlayHT,Oliver (Advertising),s3://peregrine-voices/oliver_ads2_parrot_saad/manifest.json,English (GB),,male,adult,british,,advertising,https://peregrine-samples.s3.amazonaws.com/parrot-samples/oliver+ads.wav,,PlayHT
PlayHT,Oliver (Narrative),s3://peregrine-voices/oliver_narrative2_parrot_saad/manifest.json,English (GB),,male,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/parrot-samples/oliver+narrative.wav,,PlayHT
PlayHT,Oliver (Training),s3://voice-cloning-zero-shot/d0d2afef-93f5-43c3-85c7-e6d824da6dad/olivertrainingsaad/manifest.json,English (GB),,male,adult,british,,training,https://peregrine-results.s3.amazonaws.com/ygyIH57v3KVbuA7Yjb.mp3,,PlayHT
PlayHT,Oliver (Training),s3://mockingbird-prod/oliver_vo_training_6e3f604a-5605-4542-948d-347b0d7546fc/voices/speaker/manifest.json,English (GB),,male,adult,british,,training,,,PlayHT
PlayHT,Olivia (Advertising),s3://voice-cloning-zero-shot/9fc626dc-f6df-4f47-a112-39461e8066aa/oliviaadvertisingsaad/manifest.json,English (CA),,female,,canadian,,advertising,https://parrot-samples.s3.amazonaws.com/kettle/olivia+advertising.wav,,PlayHT
PlayHT,Olivia (Advertising),s3://mockingbird-prod/olivia_vo_commercials_6e3c384f-15d6-4fe7-b9a4-0cb1d69daeba/voices/speaker/manifest.json,English (CA),,female,,canadian,,advertising,https://peregrine-samples.s3.us-east-1.amazonaws.com/editor-samples/olivia_vo_commercials.wav,,PlayHT
PlayHT,Olivia (Narrative),s3://peregrine-voices/olivia_ads3_parrot_saad/manifest.json,English (CA),,female,,canadian,,narrative,https://peregrine-samples.s3.amazonaws.com/parrot-samples/olivia+narrative.wav,,PlayHT
PlayHT,Olivia (Training),s3://voice-cloning-zero-shot/9b390a6b-7048-4dc4-a714-76ea2c3a6eab/oliviatrainingsaad/manifest.json,English (CA),,female,,canadian,,training,https://parrot-samples.s3.amazonaws.com/kettle/olivia+(training).wav,,PlayHT
PlayHT,Olivia (Training),s3://mockingbird-prod/olivia_vo_training_4376204f-a411-4e5d-a5c0-ce6cc3908052/voices/speaker/manifest.json,English (CA),,female,,canadian,,training,https://peregrine-samples.s3.us-east-1.amazonaws.com/editor-samples/olivia_vo_training.wav,,PlayHT
PlayHT,Oscar,oscar,English (US),,male,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/oscar.wav,,PlayHT
PlayHT,Osmond,s3://voice-cloning-zero-shot/1e5f85dc-3588-42bc-ad1b-ea5937196a4d/original/manifest.json,English (US),,male,youth,british,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Oscar.mp3,,PlayHT
PlayHT,Owen,s3://voice-cloning-zero-shot/b2da9576-07a4-4e1d-b71f-684f1657516f/owensaad/manifest.json,English (US),,male,youth,american,,narrative,https://peregrine-results.s3.amazonaws.com/HnEatRKIkdIV2d72SV.mp3,,PlayHT
PlayHT,Owen,owen,English (US),,male,youth,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/Owen.wav,,PlayHT
PlayHT,Paloma,s3://voice-cloning-zero-shot/2a7ddfc5-d16a-423a-9441-5b13290998b8/novasaad/manifest.json,English (US),,female,old,british,,,https://s3.amazonaws.com/voice-cloning-zero-shot/428822f1-1c1b-411f-bf04-80dff0e6a7ab/original/original.wav,,PlayHT
PlayHT,Patricia Conversational,s3://voice-cloning-zero-shot/e0bf73c2-2b50-455a-8524-cc29de4360d1/original/manifest.json,Spanish,,female,,spanish,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Spanish+Patricia+Conversational.wav,,PlayHT
PlayHT,Patricia Narrative,s3://voice-cloning-zero-shot/5694d5e5-2dfe-4440-8cc8-e2a69c3e7560/original/manifest.json,Spanish,,female,,spanish,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Spanish+Patricia+Narrative.wav,,PlayHT
PlayHT,Pearl,s3://voice-cloning-zero-shot/d901eb2c-a2f1-4d67-9110-2f90817234a6/original/manifest.json,English (US),,female,youth,american,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Pearl.mp3,,PlayHT
PlayHT,Pedro,pedro,English (US),,male,adult,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/pedro.wav,,PlayHT
PlayHT,Petar Conversational,s3://voice-cloning-zero-shot/8aae54d3-0626-4b11-be35-3a600e7eed61/original/manifest.json,Serbian,,male,,serbian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Serbian+Petar+Conversational.wav,,PlayHT
PlayHT,Petar Narrative,s3://voice-cloning-zero-shot/f0bbd9d1-1520-42e0-8e44-e893c9613ba4/original/manifest.json,Serbian,,male,,serbian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Serbian+Petar+Narrative.wav,,PlayHT
PlayHT,Petar Podcast,s3://voice-cloning-zero-shot/1a3ee799-1d87-46ad-8b20-2a1c6d67c60d/original/manifest.json,Serbian,,male,,serbian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Serbian+Petar+Podcast.wav,,PlayHT
PlayHT,Phoebe,s3://voice-cloning-zero-shot/0c4c229f-7f99-4ed9-b904-223c701672b9/phoebesaad/manifest.json,English (US),,female,adult,british,,videos,https://parrot-samples.s3.amazonaws.com/kettle/Phoebe.wav,,PlayHT
PlayHT,Phoebe,phoebe,English (US),,female,adult,british,,videos,https://peregrine-samples.s3.amazonaws.com/editor-samples/Phoebe.wav,,PlayHT
PlayHT,Pia,s3://voice-cloning-zero-shot/74f59ea4-f07b-4d10-88d1-ca174adac3f3/original/manifest.json,English (AU),,female,,australian,,,https://parrot-samples.s3.amazonaws.com/gargamel/Pia.wav,,PlayHT
PlayHT,Pinaki Conversational,s3://voice-cloning-zero-shot/ef853fea-b679-4024-9733-b170a6414b6c/original/manifest.json,Bengali,,male,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Bengali+Pinaki+Conversational.wav,,PlayHT
PlayHT,Pinaki Narrative,s3://voice-cloning-zero-shot/74370dcd-d229-47b1-8e82-ccc7f29d3ad5/original/manifest.json,Bengali,,male,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Bengali+Pinaki+Narrative.wav,,PlayHT
PlayHT,Pinaki Podcast,s3://voice-cloning-zero-shot/e4733a9d-b57e-4770-a87f-70cd91417d83/original/manifest.json,Bengali,,male,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Bengali+Pinaki+Podcast.wav,,PlayHT
PlayHT,Pravin Conversational,s3://voice-cloning-zero-shot/e4749094-943d-4751-82e0-c13930e0a659/original/manifest.json,Hindi,,male,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Hindi+Pravin+Conversational.wav,,PlayHT
PlayHT,Pravin Narrative,s3://voice-cloning-zero-shot/13ff8c72-7e5a-471e-b3fc-0e708ea4046c/original/manifest.json,Hindi,,male,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Hindi+Pravin+Narrative.wav,,PlayHT
PlayHT,Quinn,s3://voice-cloning-zero-shot/e53b50b7-142b-4d66-922f-1d6410832489/original/manifest.json,English (US),,male,adult,american,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Quinn.mp3,,PlayHT
PlayHT,Randall,randall,English (US),,male,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/randall.wav,,PlayHT
PlayHT,Ranger,s3://voice-cloning-zero-shot/abc2d0e6-9433-4dcc-b416-0b035169f37e/original/manifest.json,English (US),,male,,american,,,https://parrot-samples.s3.amazonaws.com/gargamel/Ranger.wav,,PlayHT
PlayHT,Renato Conversational,s3://voice-cloning-zero-shot/43c05226-b8f2-4e53-8184-e4beb7f4606a/original/manifest.json,Portuguese,,male,,brazilian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Portuguese+Renato+Conversational.wav,,PlayHT
PlayHT,Reynaldo,reynaldo,English (US),,male,old,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/reynaldo.wav,,PlayHT
PlayHT,Ricco,s3://voice-cloning-zero-shot/53f08752-037b-4b9a-ae62-a3935aa60714/original/manifest.json,English (US),,male,adult,american,,,https://s3.amazonaws.com/voice-cloning-zero-shot/de5f8882-7adb-4878-9a05-504cbc8dae94/original/original.wav,,PlayHT
PlayHT,Richie,s3://voice-cloning-zero-shot/dc90b58b-59a9-4e65-955d-c7620deb2d7a/original/manifest.json,English (US),,male,,american,,,https://parrot-samples.s3.amazonaws.com/gargamel/Richie.wav,,PlayHT
PlayHT,Rodrick,rodrick,English (US),,male,adult,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/rodrick.wav,,PlayHT
PlayHT,Roland,s3://voice-cloning-zero-shot/f84d00a8-f9ea-4ff5-9e59-7fadf164d046/original/manifest.json,English (US),,male,adult,british,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Roland.mp3,,PlayHT
PlayHT,Ronan,s3://voice-cloning-zero-shot/7121d196-e1c7-47ee-8c42-b70aec5b94a3/original/manifest.json,English (US),,male,youth,american,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Ronan.mp3,,PlayHT
PlayHT,Ronel Conversational,s3://voice-cloning-zero-shot/6c7530a7-a8dc-47d1-a854-37be19f86260/original/manifest.json,Afrikaans,,female,,south african,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Afrikaans+Ronel+Conversational.wav,,PlayHT
PlayHT,Ronel Narrative,s3://voice-cloning-zero-shot/bf646213-cb3c-447b-9d54-57f2b82298fb/original/manifest.json,Afrikaans,,female,,south african,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Afrikaans+Ronel+Narrative.wav,,PlayHT
PlayHT,Ronel Podcast,s3://voice-cloning-zero-shot/d64ed0d1-d3d1-403e-b73f-dcb7238765a4/original/manifest.json,Afrikaans,,female,,south african,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Afrikaans+Ronel+Podcast.wav,,PlayHT
PlayHT,Ruby,s3://voice-cloning-zero-shot/d9ff78ba-d016-47f6-b0ef-dd630f59414e/female-cs/manifest.json,English (NZ),,female,adult,australian,,,https://peregrine-samples.s3.amazonaws.com/parrot-samples/ruby.wav,,PlayHT
PlayHT,Russell,s3://peregrine-voices/russell2_parrot_saad/manifest.json,English (AU),,male,,australian,,,https://peregrine-samples.s3.amazonaws.com/parrot-samples/russell.wav,,PlayHT
PlayHT,Sachin Conversational,s3://voice-cloning-zero-shot/29c3fc22-d566-492c-b38a-5797862dc1ee/original/manifest.json,Hindi,,male,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Hindi+Sachin+Conversational.wav,,PlayHT
PlayHT,Sachin Narrative,s3://voice-cloning-zero-shot/f0c4da39-8030-474b-ae88-e76312b98ae1/original/manifest.json,Hindi,,male,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Hindi+Cachin+Narrative.wav,,PlayHT
PlayHT,Sahil Conversational,s3://voice-cloning-zero-shot/f0e1c482-bbed-4c7e-8af0-5a9859b28f8c/original/manifest.json,Urdu,,male,,pakistani,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Urdu+Sahil+Conversational.wav,,PlayHT
PlayHT,Sahil Narrative,s3://voice-cloning-zero-shot/082b0195-7e30-4554-80a6-cf4a67996e8b/original/manifest.json,Urdu,,male,,pakistani,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Urdu+Sahil+Narrative.wav,,PlayHT
PlayHT,Samantha,s3://voice-cloning-zero-shot/0b423fde-02e2-4bea-91ce-c932162e4428/samanthasaad/manifest.json,English (US),,female,old,american,,narrative,https://peregrine-results.s3.amazonaws.com/GhNXWVGZW8TY4oKuij.mp3,,PlayHT
PlayHT,Samantha,gabriel,English (US),,female,old,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/gabriel.wav,,PlayHT
PlayHT,Samara,s3://voice-cloning-zero-shot/90217770-a480-4a91-b1ea-df00f4d4c29d/original/manifest.json,English (US),,female,,american,,,https://parrot-samples.s3.amazonaws.com/gargamel/Samara.wav,,PlayHT
PlayHT,Samuel,s3://voice-cloning-zero-shot/36e9c53d-ca4e-4815-b5ed-9732be3839b4/samuelsaad/manifest.json,English (US),,male,old,american,,narrative,https://peregrine-results.s3.amazonaws.com/ww8lf6xg9KAGV6kfyg.mp3,,PlayHT
PlayHT,Samuel,samuel,English (US),,male,old,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/samuel.wav,,PlayHT
PlayHT,Sarah,s3://voice-cloning-zero-shot/820da3d2-3a3b-42e7-844d-e68db835a206/sarah/manifest.json,English (GB),,female,adult,british,,,https://peregrine-samples.s3.amazonaws.com/parrot-samples/sarah.wav,,PlayHT
PlayHT,Sarge,s3://voice-cloning-zero-shot/cebaa3cf-d1d5-4625-ba20-03dcca3b379f/sargesaad/manifest.json,English (US),,male,,american,,gaming,https://parrot-samples.s3.amazonaws.com/kettle/sarge.wav,,PlayHT
PlayHT,Sarge,s3://mockingbird-prod/agent_47_carmelo_pampillonio_58e796e1-0b87-4f3e-8b36-7def6d65ce66/voices/speaker/manifest.json,English (US),,male,,american,,gaming,https://peregrine-samples.s3.amazonaws.com/editor-samples/sarge.wav,,PlayHT
PlayHT,Scarlett,s3://voice-cloning-zero-shot/32b943f6-87cf-4e15-8e7a-d4cb848e3689/original/manifest.json,English (GB),,female,,british,,,https://parrot-samples.s3.amazonaws.com/gargamel/Scarlett.wav,,PlayHT
PlayHT,Shrouk Conversational,s3://voice-cloning-zero-shot/67c03807-03c3-496b-bcb4-aebd3afa2497/original/manifest.json,Arabic,,female,,arabic,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Arabic+Shrouk+Conversational.wav,,PlayHT
PlayHT,Shrouk Narrative,s3://voice-cloning-zero-shot/4aa345f0-768b-43d8-86c7-10006f73e377/original/manifest.json,Arabic,,female,,arabic,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Arabic+Shrouk+Narrative.wav,,PlayHT
PlayHT,Siobhán,s3://voice-cloning-zero-shot/30884451-1eff-4fd8-9a24-d1ee3353b215/original/manifest.json,English (IE),,female,,irish,,,https://parrot-samples.s3.amazonaws.com/gargamel/Siobhán.wav,,PlayHT
PlayHT,Sophia,s3://voice-cloning-zero-shot/1f44b3e7-22ea-4c2e-87d0-b4d9c8f1d47d/sophia/manifest.json,English (US),,female,adult,american,,,https://peregrine-samples.s3.amazonaws.com/parrot-samples/sophia.wav,,PlayHT
PlayHT,Sourav Conversational,s3://voice-cloning-zero-shot/5a91a2b3-2a35-4147-aeb5-d0254d60c3b1/original/manifest.json,Bengali,,male,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Bengali+Sourav+Conversational.wav,,PlayHT
PlayHT,Sourav Narrative,s3://voice-cloning-zero-shot/83c50007-c32a-425c-a683-a46268c3749a/original/manifest.json,Bengali,,male,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Bengali+Sourav+Narrative.wav,,PlayHT
PlayHT,Stella,stella,English (US),,female,old,british,,training,https://peregrine-samples.s3.amazonaws.com/editor-samples/Stella.wav,,PlayHT
PlayHT,Sumita,s3://voice-cloning-zero-shot/f3c22a65-87e8-441f-aea5-10a1c201e522/original/manifest.json,English (IN),,female,,indian,,,https://parrot-samples.s3.amazonaws.com/gargamel/Sumita.wav,,PlayHT
PlayHT,Susan,s3://voice-cloning-zero-shot/65e66dc8-9273-43c8-889a-83e858bf2bb8/susansaad/manifest.json,English (US),,female,adult,american,,videos,https://peregrine-results.s3.amazonaws.com/YMblwkl9VUBs1xTuA9.mp3,,PlayHT
PlayHT,Susan,susan,English (US),,female,adult,american,,videos,https://peregrine-samples.s3.amazonaws.com/editor-samples/susan.wav,,PlayHT
PlayHT,Susan (Advertising),s3://voice-cloning-zero-shot/f6594c50-e59b-492c-bac2-047d57f8bdd8/susanadvertisingsaad/manifest.json,English (US),,female,adult,american,,advertising,https://parrot-samples.s3.amazonaws.com/kettle/susan+(advertising).wav,,PlayHT
PlayHT,Susan (Advertising),s3://mockingbird-prod/susan_vo_commercials_0f4fa663-6eba-4582-be1e-2d5bde798f1c/voices/speaker/manifest.json,English (US),,female,adult,american,,advertising,https://peregrine-samples.s3.us-east-1.amazonaws.com/editor-samples/susan_vo_commercials.wav,,PlayHT
PlayHT,Susan (Narrative),s3://voice-cloning-zero-shot/3b74b785-e06e-4a53-a9c4-ebed08a70ef2/susannarrativesaad/manifest.json,English (US),,female,adult,american,,narrative,https://peregrine-results.s3.amazonaws.com/bFkK0I8guuf4M10UYL.mp3,,PlayHT
PlayHT,Susan (Narrative),s3://mockingbird-prod/susan_vo_narrative_73051c90-460b-4e54-adab-9235f45c5e5f/voices/speaker/manifest.json,English (US),,female,adult,american,,narrative,,,PlayHT
PlayHT,Susan (Training),s3://voice-cloning-zero-shot/7142f297-c55f-451d-8863-108d5101b5ed/susantrainingsaad/manifest.json,English (US),,female,adult,american,,training,https://parrot-samples.s3.amazonaws.com/kettle/susan+(training).wav,,PlayHT
PlayHT,Susan (Training),s3://mockingbird-prod/susan_vo_training_46ffcc60-d630-42f6-acfe-4affd003ae7a/voices/speaker/manifest.json,English (US),,female,adult,american,,training,https://peregrine-samples.s3.us-east-1.amazonaws.com/editor-samples/susan_vo_training.wav,,PlayHT
PlayHT,Tasmia Conversational,s3://voice-cloning-zero-shot/bf2c2226-e02c-4b8d-96ac-ff1149d95e40/original/manifest.json,Bengali,,female,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Bengali+Tasmia+Conversational.wav,,PlayHT
PlayHT,Tasmia Narrative,s3://voice-cloning-zero-shot/da523c41-f801-4d60-b8aa-f0a533ef8cfa/original/manifest.json,Bengali,,female,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Bengali+Tasmia+Narrative.wav,,PlayHT
PlayHT,Tasmia Podcast,s3://voice-cloning-zero-shot/c575de57-e52a-4055-bc10-19d749846dac/original/manifest.json,Bengali,,female,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Bengali+Tasmia+Podcast.wav,,PlayHT
PlayHT,Teddy,s3://voice-cloning-zero-shot/f3600d9d-39ab-4494-b6ac-c6f5d122184d/original/manifest.json,English (AU),,male,,australian,,,https://parrot-samples.s3.amazonaws.com/gargamel/Teddy.wav,,PlayHT
PlayHT,Theodore,s3://voice-cloning-zero-shot/2cbffa49-5dfe-4378-a54f-b824f7bbb032/theodoresaad/manifest.json,English (US),,male,old,american,,narrative,https://parrot-samples.s3.amazonaws.com/kettle/theodore.wav,,PlayHT
PlayHT,Theodore,theodore,English (US),,male,old,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/Theodore.wav,,PlayHT
PlayHT,Timo,s3://voice-cloning-zero-shot/677a4ae3-252f-476e-85ce-eeed68e85951/original/manifest.json,English,,male,,american,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Timo_Sample.wav,,PlayHT
PlayHT,Tsukasa Conversational,s3://voice-cloning-zero-shot/c4ee9511-d053-4720-8813-c0844402d5ce/original/manifest.json,Japanese,,male,,japanese,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Japanese+Tsukasa+Conversational.wav,,PlayHT
PlayHT,Tsukasa Narrative,s3://voice-cloning-zero-shot/22de0371-a2f5-4495-a5bd-509ae5e31c78/original/manifest.json,Japanese,,male,,japanese,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Japanese+Tsukasa+Narrative.wav,,PlayHT
PlayHT,Valantis Conversational,s3://voice-cloning-zero-shot/0a314c82-0baa-4b99-a522-ea9e29e0c2f0/original/manifest.json,Greek,,male,,greek,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Greek+Valantis+Conversational.wav,,PlayHT
PlayHT,Valantis Narrative,s3://voice-cloning-zero-shot/0bb0d688-e738-4d1e-b777-374d1bd81e9a/original/manifest.json,Greek,,male,,greek,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Greek+Valantis+Narrative.wav,,PlayHT
PlayHT,Valantis Podcast,s3://voice-cloning-zero-shot/5e14b798-6c1f-46d7-925f-7562eff9f5f1/original/manifest.json,Greek,,male,,greek,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Greek+Valantis+Podcast.wav,,PlayHT
PlayHT,Violeta Conversational,s3://voice-cloning-zero-shot/4289181f-48fc-4c52-911f-6e769086eb98/original/manifest.json,Spanish,,female,,spanish,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Spanish+Violeta+Conversational.wav,,PlayHT
PlayHT,Violeta Narrative,s3://voice-cloning-zero-shot/326c3793-b5b1-4ce3-a8ec-22c95d8553f0/original/manifest.json,Spanish,,female,,spanish,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Spanish+Violeta+Narrative.wav,,PlayHT
PlayHT,Waylon,s3://voice-cloning-zero-shot/b4a876c1-8730-435e-9595-141799868808/original/manifest.json,English (US),,male,,american,,,https://parrot-samples.s3.amazonaws.com/gargamel/Waylon.wav,,PlayHT
PlayHT,Wilbert,s3://voice-cloning-zero-shot/5cd30986-f7f7-444b-ad82-d08ceb24ec5f/wilbertsaad/manifest.json,English (US),,male,adult,british,,narrative,https://parrot-samples.s3.amazonaws.com/kettle/wilbert.wav,,PlayHT
PlayHT,Wilbert,wilbert,English (US),,male,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/wilbert.wav,,PlayHT
PlayHT,Wilbur,s3://voice-cloning-zero-shot/8218bea1-aad9-49cc-95b3-e9234e28d4a6/wilbursaad/manifest.json,English (US),,male,youth,american,,narrative,https://peregrine-results.s3.amazonaws.com/WSY7IVkGYJlv1z0c4u.mp3,,PlayHT
PlayHT,Wilbur,wilbur,English (US),,male,youth,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/wilbur.wav,,PlayHT
PlayHT,Wilfred,wilfred,English (US),,male,old,american,,training,https://peregrine-samples.s3.amazonaws.com/editor-samples/wilfred.wav,,PlayHT
PlayHT,Will,s3://peregrine-voices/mel22/manifest.json,English (US),,male,adult,american,,,,,PlayHT
PlayHT,William,s3://voice-cloning-zero-shot/c00f7eb4-fbbd-4a7d-a4c5-ff57e92faf99/williamsaad3/manifest.json,English (US),,male,adult,american,,videos,https://parrot-samples.s3.amazonaws.com/kettle/william.wav,,PlayHT
PlayHT,William,william,English (US),,male,adult,american,,videos,https://peregrine-samples.s3.amazonaws.com/editor-samples/william_vo.wav,,PlayHT
PlayHT,William (Narrative),s3://voice-cloning-zero-shot/688d0200-7415-42b4-8726-e2f5693aaac8/williamnarrativesaad/manifest.json,English (US),,male,adult,american,,narrative,https://peregrine-results.s3.amazonaws.com/BRbOe9n93ab1YI2Hot.mp3,,PlayHT
PlayHT,William (Narrative),s3://mockingbird-prod/william_vo_narrative_0eacdff5-6243-4e26-8b3b-66e03458c1d1/voices/speaker/manifest.json,English (US),,male,adult,american,,narrative,https://peregrine-samples.s3.us-east-1.amazonaws.com/editor-samples/william_vo_narrative.wav,,PlayHT
PlayHT,William (Training),s3://voice-cloning-zero-shot/3b7df114-e269-453a-8dc2-cbbce4c48f48/williamtrainingsaad/manifest.json,English (US),,male,adult,american,,training,https://parrot-samples.s3.amazonaws.com/kettle/William+(training).wav,,PlayHT
PlayHT,William (Training),s3://mockingbird-prod/william_vo_training_1b939b71-14fa-41f0-b1db-7d94f194ad0a/voices/speaker/manifest.json,English (US),,male,adult,american,,training,https://peregrine-samples.s3.us-east-1.amazonaws.com/editor-samples/william_vo_training.wav,,PlayHT
PlayHT,Xavi Conversational,s3://voice-cloning-zero-shot/b815208f-4677-4114-a0d4-64b71102c097/original/manifest.json,Spanish,,male,,spanish,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Spanish+Xavi+Conversational.wav,,PlayHT
PlayHT,Xavi Narrative,s3://voice-cloning-zero-shot/36328a44-5c42-4a35-a9a1-b45596a56c88/original/manifest.json,Spanish,,male,,spanish,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Spanish+Xavi+Narrative.wav,,PlayHT
PlayHT,Yumiko Narrative,s3://voice-cloning-zero-shot/627b1059-0ae7-4dd8-a494-d36c8f143b0a/original/manifest.json,Japanese,,female,,japanese,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Japanese+Yumiko+Narrative.wav,,PlayHT
PlayHT,Zoe,s3://voice-cloning-zero-shot/e8032164-b736-4a75-93f4-824632ddc1ac/original/manifest.json,English (US),,female,youth,american,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Zoe.mp3,,PlayHT
